window_title,timestamp,category,app_name
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:54:22.329479,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:54:52.344319,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:55:22.354705,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:55:52.364251,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:56:22.379984,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:56:52.393243,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:57:22.412303,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:57:52.420107,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:58:22.436042,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:58:52.458883,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:59:22.479121,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 15:59:52.499130,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:00:22.513770,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:00:52.528698,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:01:22.551855,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:01:52.571615,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:02:22.578962,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:02:52.593681,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:03:22.601131,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:03:52.609698,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:04:22.769892,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:04:52.780693,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:05:22.799414,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:05:52.810266,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:06:22.818005,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:06:52.839980,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:07:22.849635,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:07:52.861770,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:08:22.881444,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:08:52.890432,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:09:22.925328,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:09:52.943965,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:10:22.964348,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:10:52.968784,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:11:22.978790,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:11:52.985499,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:12:22.999986,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:12:53.022124,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:13:23.030038,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:13:53.042466,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:14:23.066807,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:14:53.075156,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:15:23.087960,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:15:53.098733,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:16:23.112190,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:16:53.132353,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:17:23.149830,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:17:53.167379,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:18:23.187728,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:18:53.194572,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:19:23.221972,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:19:53.233613,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:20:23.248222,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:20:53.268662,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:21:23.290028,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:21:53.307212,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:22:23.323445,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:22:53.330547,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:23:23.335705,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:23:53.343407,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:24:23.376252,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:24:53.386572,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:25:23.398007,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:25:53.416199,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:26:23.436494,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:26:53.453703,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:27:23.469617,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:27:53.484276,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:28:23.516712,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:28:53.531953,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:29:23.553309,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:29:53.568312,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:30:23.574563,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:30:53.579488,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:31:23.599989,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:31:53.618732,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:32:23.628128,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:32:53.639598,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:33:23.646015,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:33:53.656080,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:34:23.807823,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:34:53.828597,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:35:23.843117,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:35:53.861654,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:36:23.874832,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:36:53.884317,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:37:23.900324,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:37:53.909175,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:38:23.926219,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:38:53.931756,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:39:23.957394,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:39:53.976642,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:40:23.990785,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:40:53.999303,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:41:24.014433,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:41:54.034450,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:42:24.045411,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:42:54.056421,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:43:24.076149,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:43:54.083533,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:44:24.102564,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:44:54.109938,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:45:24.116594,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:45:54.131508,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:46:24.148259,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:46:54.181704,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:47:24.204611,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:47:54.211772,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:48:24.215426,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:48:54.229927,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:49:24.243474,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:49:54.257094,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:50:24.270862,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:50:54.283675,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:51:24.295718,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:51:54.309304,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:52:24.321531,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:52:54.334457,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:53:24.347068,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:53:54.360274,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:54:24.383693,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:54:54.391098,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:55:24.411720,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:55:54.424840,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:56:24.442672,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:56:54.459999,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:57:24.476816,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:57:54.487236,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:58:24.507713,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:58:54.528064,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:59:24.557970,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 16:59:54.566244,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:00:24.586920,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:00:54.603679,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:01:24.614646,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:01:54.634032,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:02:24.645233,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:02:54.660746,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:03:24.669862,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:03:54.678382,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:04:24.847724,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:04:54.867528,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:05:24.872603,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:05:54.893349,Browsers,Google Calendar
"Google Calendar - Week of October 15, 2023 - Google Chrome",2023-10-15 17:06:24.912135,Browsers,Google Calendar
